replicate,pos,y_bin,y_um,median_intensity,corrected_intensity
replicate_7,pos15,28,42.75,185.76923076923077,24.43963475826871
replicate_7,pos15,29,44.25,184.48684210526315,23.157246094301087
replicate_7,pos15,30,45.75,186.208112662494,24.87851665153194
replicate_7,pos15,31,47.25,183.28571428571428,21.956118274752214
replicate_7,pos15,32,48.75,179.11993504484997,17.790339033887918
replicate_7,pos15,33,50.25,176.59756097560975,15.267964964647689
replicate_7,pos15,34,51.75,175.69661222020568,14.36701620924363
replicate_7,pos18,0,0.75,296.5326086956522,135.20301268469012
replicate_7,pos18,1,2.25,347.05263157894734,185.72303556798528
replicate_7,pos18,2,3.75,388.6104925775978,227.2808965666358
replicate_7,pos18,3,5.25,392.86851092896177,231.53891491799968
replicate_7,pos18,4,6.75,392.3826910074374,231.05309499647538
replicate_7,pos18,5,8.25,406.6029411764706,245.27334516550854
replicate_7,pos18,6,9.75,389.42546583850935,228.09586982754726
replicate_7,pos18,7,11.25,393.55555555555554,232.22595954459348
replicate_7,pos18,8,12.75,362.8373770491803,201.50778103821827
replicate_7,pos18,9,14.25,356.05405405405406,194.724458043092
replicate_7,pos18,10,15.75,325.4122807017544,164.08268469079232
replicate_7,pos18,11,17.25,291.0178571428571,129.68826113189508
replicate_7,pos18,12,18.75,275.34380032206116,114.01420431109912
replicate_7,pos18,13,20.25,288.70543032786884,127.37583431690678
replicate_7,pos18,14,21.75,266.21666666666664,104.88707065570458
replicate_7,pos18,15,23.25,259.88461538461536,98.5550193736533
replicate_7,pos18,16,24.75,249.37777777777777,88.0481817668157
replicate_7,pos18,17,26.25,249.2391304347826,87.90953442382053
replicate_7,pos18,18,27.75,247.64406779661016,86.3144717856481
replicate_7,pos18,19,29.25,236.16557963391543,74.83598362295336
replicate_7,pos18,20,30.75,231.82367021276596,70.4940742018039
replicate_7,pos18,21,32.25,233.4718954248366,72.14229941387454
replicate_7,pos18,22,33.75,231.64788732394365,70.31829131298159
replicate_7,pos18,23,35.25,212.60038610038612,51.27079008942404
replicate_7,pos18,24,36.75,199.25862068965515,37.92902467869308
replicate_7,pos18,25,38.25,196.24697336561744,34.91737735465537
replicate_7,pos18,26,39.75,197.31914893617025,35.98955292520819
replicate_7,pos18,27,41.25,195.68115942028984,34.35156340932778
replicate_7,pos18,28,42.75,195.77898550724638,34.4493894962843
replicate_7,pos18,29,44.25,195.98010610079575,34.65051008983369
replicate_7,pos18,30,45.75,187.90166569257744,26.572069681615375
replicate_7,pos18,31,47.25,185.90305598356446,24.573459972602393
replicate_7,pos18,32,48.75,182.28571428571428,20.956118274752214
replicate_7,pos18,33,50.25,179.80244252873564,18.472846517773576
replicate_7,pos18,34,51.75,178.390243902439,17.060647891476947
replicate_7,pos2,0,0.75,290.5388151174668,129.20921910650475
replicate_7,pos2,1,2.25,330.85625000000005,169.52665398903795
replicate_7,pos2,2,3.75,346.5980805243446,185.2684845133825
replicate_7,pos2,3,5.25,363.81666666666666,202.4870706557046
replicate_7,pos2,4,6.75,382.3555555555555,221.02595954459343
replicate_7,pos2,5,8.25,403.2950819672131,241.96548595625103
replicate_7,pos2,6,9.75,410.367816091954,249.03822008099195
replicate_7,pos2,7,11.25,406.8939393939394,245.5643433829773
replicate_7,pos2,8,12.75,438.12698412698415,276.7973881160221
replicate_7,pos2,9,14.25,415.9767441860465,254.64714817508445
replicate_7,pos2,10,15.75,354.86301369863014,193.53341768766808
replicate_7,pos2,11,17.25,348.4345833333333,187.10498732237127
replicate_7,pos2,12,18.75,347.4222222222222,186.09262621126015
replicate_7,pos2,13,20.25,308.2647058823529,146.93510987139086
replicate_7,pos2,14,21.75,276.6862745098039,115.35667849884186
replicate_7,pos2,15,23.25,266.07181571815715,104.74221970719512
replicate_7,pos2,16,24.75,271.45507246376815,110.12547645280605
replicate_7,pos2,17,26.25,251.1685393258427,89.83894331488062
replicate_7,pos2,18,27.75,262.90369799691837,101.57410198595628
replicate_7,pos2,19,29.25,240.54347826086956,79.2138822499075
replicate_7,pos2,20,30.75,225.30769230769232,63.97809629673024
replicate_7,pos2,21,32.25,230.2729044834308,68.94330847246876
replicate_7,pos2,22,33.75,225.91830294530155,64.58870693433948
replicate_7,pos2,23,35.25,215.09362934362935,53.76403333266728
replicate_7,pos2,24,36.75,204.81099094567404,43.48139493471197
replicate_7,pos2,25,38.25,197.63037426538818,36.300778254426135
replicate_7,pos2,26,39.75,193.33252818035427,32.00293216939221
replicate_7,pos2,27,41.25,192.12532443455692,30.795728423594852
replicate_7,pos2,28,42.75,195.4158653846154,34.08626937365332
replicate_7,pos2,29,44.25,203.32530120481928,41.99570519385722
replicate_7,pos2,30,45.75,201.90666666666667,40.5770706557046
replicate_7,pos2,31,47.25,202.23684210526315,40.90724609430109
replicate_7,pos2,32,48.75,197.44444444444449,36.11484843348242
replicate_7,pos2,33,50.25,194.8809523809524,33.551356369990344
replicate_7,pos2,34,51.75,185.52941176470588,24.19981575374382
replicate_7,pos22,0,0.75,289.76190476190476,128.4323087509427
replicate_7,pos22,1,2.25,319.0,157.67040398903794
replicate_7,pos22,2,3.75,311.7498630136986,150.42026700273655
replicate_7,pos22,3,5.25,342.4807692307692,181.15117321980716
replicate_7,pos22,4,6.75,333.86632653061224,172.5367305196502
replicate_7,pos22,5,8.25,335.1309523809524,173.80135636999034
replicate_7,pos22,6,9.75,300.4473880597015,139.11779204873943
replicate_7,pos22,7,11.25,303.890625,142.56102898903794
replicate_7,pos22,8,12.75,280.6388888888889,119.30929287792685
replicate_7,pos22,9,14.25,273.88299663299665,112.55340062203456
replicate_7,pos22,10,15.75,283.7105263157895,122.38093030482742
replicate_7,pos22,11,17.25,247.8571428571429,86.52754684618083
replicate_7,pos22,12,18.75,233.33112290008842,72.00152688912637
replicate_7,pos22,13,20.25,233.4004329004329,72.07083688947083
replicate_7,pos22,14,21.75,223.5681818181818,62.23858580721975
replicate_7,pos22,15,23.25,224.27289377289378,62.9432977619317
replicate_7,pos22,16,24.75,215.96944444444443,54.63984843348237
replicate_7,pos22,17,26.25,206.625,45.295403989037936
replicate_7,pos22,18,27.75,202.23076923076923,40.90117321980716
replicate_7,pos22,19,29.25,198.13685474189674,36.80725873093469
replicate_7,pos22,20,30.75,195.72222222222223,34.392626211260165
replicate_7,pos22,21,32.25,193.08076923076925,31.75117321980717
replicate_7,pos22,22,33.75,191.46153846153845,30.13194245057639
replicate_7,pos22,23,35.25,179.47727272727272,18.147676716310656
replicate_7,pos22,24,36.75,177.12280701754386,15.7932110065818
replicate_7,pos22,25,38.25,177.7325119236884,16.402915912726343
replicate_7,pos22,26,39.75,173.6086956521739,12.279099641211843
replicate_7,pos22,27,41.25,171.75438596491227,10.42478995395021
replicate_7,pos22,28,42.75,172.9401785714286,11.610582560466511
replicate_7,pos22,29,44.25,174.58603896103895,13.256442950076888
replicate_7,pos22,30,45.75,173.82978723404256,12.500191223080492
replicate_7,pos22,31,47.25,175.6063034188034,14.276707407841357
replicate_7,pos22,32,48.75,173.7218216774814,12.392225666519309
replicate_7,pos22,33,50.25,174.75080128205127,13.421205271089207
replicate_7,pos22,34,51.75,168.98214285714286,7.6525468461807975
replicate_7,pos24,0,0.75,267.47911255411253,106.14951654315047
replicate_7,pos24,1,2.25,294.1475409836066,132.8179449726445
replicate_7,pos24,2,3.75,302.60892210144925,141.27932609048722
replicate_7,pos24,3,5.25,324.325,162.99540398903792
replicate_7,pos24,4,6.75,354.8735632183908,193.54396720742875
replicate_7,pos24,5,8.25,320.4,159.0704039890379
replicate_7,pos24,6,9.75,297.45439358503177,136.12479757406967
replicate_7,pos24,7,11.25,298.112984496124,136.78338848516196
replicate_7,pos24,8,12.75,289.6628874856487,128.33329147468663
replicate_7,pos24,9,14.25,279.5,118.17040398903794
replicate_7,pos24,10,15.75,260.49042950513535,99.16083349417332
replicate_7,pos24,11,17.25,251.84164934164934,90.51205333068728
replicate_7,pos24,12,18.75,259.6917667238422,98.36217071288013
replicate_7,pos24,13,20.25,255.64030612244898,94.31071011148691
replicate_7,pos24,14,21.75,249.1219512195122,87.79235520855013
replicate_7,pos24,15,23.25,238.54237288135593,77.21277687039387
replicate_7,pos24,16,24.75,238.7962962962963,77.46670028533424
replicate_7,pos24,17,26.25,231.63123407353476,70.3016380625727
replicate_7,pos24,18,27.75,227.11940298507463,65.78980697411257
replicate_7,pos24,19,29.25,221.57142857142856,60.24183256046649
replicate_7,pos24,20,30.75,216.0043498168498,54.67475380588776
replicate_7,pos24,21,32.25,200.57402597402597,39.24442996306391
replicate_7,pos24,22,33.75,198.0677966101695,36.73820059920743
replicate_7,pos24,23,35.25,193.625,32.295403989037936
replicate_7,pos24,24,36.75,190.29162162162163,28.96202561065958
replicate_7,pos24,25,38.25,193.7488350419385,32.419239030976414
replicate_7,pos24,26,39.75,190.5142857142857,29.18468970332364
replicate_7,pos24,27,41.25,186.9512195121951,25.621623501233046
replicate_7,pos24,28,42.75,183.75379676503272,22.424200754070654
replicate_7,pos24,29,44.25,181.6551724137931,20.325576402831047
replicate_7,pos24,30,45.75,177.63291139240508,16.303315381443014
replicate_7,pos24,31,47.25,181.66208186619718,20.33248585523512
replicate_7,pos24,32,48.75,179.39344262295083,18.063846611988765
replicate_7,pos24,33,50.25,188.7972972972973,27.467701286335227
replicate_7,pos24,34,51.75,184.869341894061,23.539745883098945
replicate_7,pos24,35,53.25,180.22222222222223,18.892626211260165
replicate_7,pos3,0,0.75,272.97222222222223,111.64262621126016
replicate_7,pos3,1,2.25,330.62216077424455,169.29256476328246
replicate_7,pos3,2,3.75,346.8729227761486,185.54332676518652
replicate_7,pos3,3,5.25,384.7743238496663,223.44472783870424
replicate_7,pos3,4,6.75,429.37935963407665,268.0497636231146
replicate_7,pos3,5,8.25,417.6598837209302,256.33028770996816
replicate_7,pos3,6,9.75,426.5667311411992,265.23713513023716
replicate_7,pos3,7,11.25,404.93912363067295,243.6095276197109
replicate_7,pos3,8,12.75,377.48148148148147,216.1518854705194
replicate_7,pos3,9,14.25,384.8258647798742,223.49626876891213
replicate_7,pos3,10,15.75,358.2238805970149,196.89428458605283
replicate_7,pos3,11,17.25,329.84804878048783,168.51845276952574
replicate_7,pos3,12,18.75,313.63829787234044,152.30870186137838
replicate_7,pos3,13,20.25,313.34615384615387,152.0165578351918
replicate_7,pos3,14,21.75,299.98561890087313,138.65602288991107
replicate_7,pos3,15,23.25,258.85185185185185,97.52225584088978
replicate_7,pos3,16,24.75,258.3333333333333,97.00373732237125
replicate_7,pos3,17,26.25,248.92,87.59040398903792
replicate_7,pos3,18,27.75,233.65709598031174,72.32749996934969
replicate_7,pos3,19,29.25,231.92,70.59040398903792
replicate_7,pos3,20,30.75,222.7846153846154,61.45501937365333
replicate_7,pos3,21,32.25,228.59183673469389,67.26224072373182
replicate_7,pos3,22,33.75,224.12755323772274,62.79795722676067
replicate_7,pos3,23,35.25,214.4188988095238,53.08930279856173
replicate_7,pos3,24,36.75,210.84716981132075,49.51757380035869
replicate_7,pos3,25,38.25,201.57142857142856,40.24183256046649
replicate_7,pos3,26,39.75,195.25,33.920403989037936
replicate_7,pos3,27,41.25,190.22955974842768,28.899963737465598
replicate_7,pos3,28,42.75,186.8235294117647,25.493933400802632
replicate_7,pos3,29,44.25,186.18987341772151,24.86027740675945
replicate_7,pos3,30,45.75,186.3896103896104,25.060014378648333
replicate_7,pos3,31,47.25,185.67796610169492,24.348370090732857
replicate_7,pos3,32,48.75,187.27272727272728,25.943131261765217
replicate_7,pos3,33,50.25,184.41304347826087,23.08344746729881
replicate_7,pos3,34,51.75,183.52631578947367,22.196719778511607
replicate_7,pos5,0,0.75,256.93589743589746,95.6063014249354
replicate_7,pos5,1,2.25,299.9920948616601,138.66249885069803
replicate_7,pos5,2,3.75,320.8695652173913,159.53996920642925
replicate_7,pos5,3,5.25,344.056338028169,182.72674201720696
replicate_7,pos5,4,6.75,375.18059467918624,213.85099866822415
replicate_7,pos5,5,8.25,393.4390243902439,232.10942837928184
replicate_7,pos5,6,9.75,404.633631713555,243.30403570259293
replicate_7,pos5,7,11.25,386.9558823529411,225.62628634197904
replicate_7,pos5,8,12.75,360.0,198.67040398903794
replicate_7,pos5,9,14.25,352.9035294117647,191.57393340080264
replicate_7,pos5,10,15.75,354.46,193.13040398903792
replicate_7,pos5,11,17.25,340.2448979591837,178.9153019482216
replicate_7,pos5,12,18.75,312.5433789954338,151.21378298447172
replicate_7,pos5,13,20.25,290.4193548387097,129.08975882774763
replicate_7,pos5,14,21.75,266.1333333333333,104.80373732237126
replicate_7,pos5,15,23.25,260.61538461538464,99.28578860442258
replicate_7,pos5,16,24.75,254.3268588137009,92.99726280273885
replicate_7,pos5,17,26.25,236.546875,75.21727898903794
replicate_7,pos5,18,27.75,250.1,88.77040398903793
replicate_7,pos5,19,29.25,241.78571428571428,80.45611827475221
replicate_7,pos5,20,30.75,231.53703703703704,70.20744102607497
replicate_7,pos5,21,32.25,222.3028846153846,60.97328860442255
replicate_7,pos5,22,33.75,209.603488372093,48.27389236113096
replicate_7,pos5,23,35.25,210.35897435897436,49.0293783480123
replicate_7,pos5,24,36.75,198.8425925925926,37.51299658163053
replicate_7,pos5,25,38.25,196.46626984126985,35.136673830307785
replicate_7,pos5,26,39.75,187.79362745098035,26.464031440018303
replicate_7,pos5,27,41.25,187.25,25.920403989037936
replicate_7,pos5,28,42.75,183.61536069651743,22.285764685555364
replicate_7,pos5,29,44.25,181.88571428571427,20.556118274752208
replicate_7,pos5,30,45.75,178.57692307692307,17.247327065961002
replicate_7,pos5,31,47.25,179.4927536231884,18.163157612226343
replicate_7,pos5,32,48.75,182.61664591116647,21.287049900204394
replicate_7,pos5,33,50.25,175.95190578928444,14.622309778322375
replicate_7,pos5,34,51.75,177.94118629908104,16.611590288118975
replicate_7,pos6,0,0.75,260.90425531914894,99.57465930818688
replicate_7,pos6,1,2.25,306.6264637002342,145.29686768927212
replicate_7,pos6,2,3.75,340.6363636363636,179.30676762540156
replicate_7,pos6,3,5.25,376.53928299008385,215.2096869791218
replicate_7,pos6,4,6.75,413.42647058823525,252.0968745772732
replicate_7,pos6,5,8.25,461.5052157420579,300.1756197310958
replicate_7,pos6,6,9.75,486.57414215686276,325.2445461459007
replicate_7,pos6,7,11.25,483.40232919254663,322.07273318158457
replicate_7,pos6,8,12.75,499.3235294117647,337.99393340080263
replicate_7,pos6,9,14.25,542.9491525423729,381.6195565314108
replicate_7,pos6,10,15.75,511.9310344827586,350.60143847179654
replicate_7,pos6,11,17.25,519.8136363636363,358.4840403526743
replicate_7,pos6,12,18.75,480.0625,318.73290398903794
replicate_7,pos6,13,20.25,441.2830188679245,279.95342285696245
replicate_7,pos6,14,21.75,428.2307692307692,266.90117321980716
replicate_7,pos6,15,23.25,433.10960187353635,271.7800058625743
replicate_7,pos6,16,24.75,429.8378378378378,268.50824182687575
replicate_7,pos6,17,26.25,408.2471264367816,246.91753042581954
replicate_7,pos6,18,27.75,389.1162790697674,227.78668305880535
replicate_7,pos6,19,29.25,374.3829787234043,213.05338271244221
replicate_7,pos6,20,30.75,326.57253012048193,165.24293410951987
replicate_7,pos6,21,32.25,301.9493670886076,140.6197710776455
replicate_7,pos6,22,33.75,280.8,119.47040398903795
replicate_7,pos6,23,35.25,264.32782226814777,102.9982262571857
replicate_7,pos6,24,36.75,260.76503871351997,99.43544270255788
replicate_7,pos6,25,38.25,240.39743589743588,79.06783988647382
replicate_7,pos6,26,39.75,226.071390037763,64.74179402680093
replicate_7,pos6,27,41.25,217.90243902439025,56.572843013428184
replicate_7,pos6,28,42.75,213.33147699757868,52.00188098661661
replicate_7,pos6,29,44.25,211.96895032051282,50.639354309550754
replicate_7,pos6,30,45.75,203.36144278606963,42.03184677510758
replicate_7,pos6,31,47.25,192.71428571428572,31.38468970332366
replicate_7,pos6,32,48.75,191.0,29.670403989037936
replicate_7,pos6,33,50.25,189.7463768115942,28.416780800632125
replicate_7,pos7,0,0.75,270.0833333333333,108.75373732237125
replicate_7,pos7,1,2.25,303.02272727272725,141.6931312617652
replicate_7,pos7,2,3.75,301.0975609756098,139.76796496464772
replicate_7,pos7,3,5.25,340.6595744680851,179.32997845712305
replicate_7,pos7,4,6.75,341.2925033467202,179.96290733575816
replicate_7,pos7,5,8.25,338.625,177.29540398903794
replicate_7,pos7,6,9.75,339.8813559322034,178.55175992124134
replicate_7,pos7,7,11.25,329.6996265172736,168.3700305063115
replicate_7,pos7,8,12.75,292.39562937062936,131.0660333596673
replicate_7,pos7,9,14.25,294.349376114082,133.01978010311993
replicate_7,pos7,10,15.75,255.7391304347826,94.40953442382053
replicate_7,pos7,11,17.25,258.83870967741933,97.50911366645727
replicate_7,pos7,12,18.75,252.74074074074073,91.41114472977867
replicate_7,pos7,13,20.25,243.0146113383986,81.68501532743653
replicate_7,pos7,14,21.75,248.19886363636363,86.86926762540158
replicate_7,pos7,15,23.25,261.59722222222223,100.26762621126016
replicate_7,pos7,16,24.75,257.36,96.03040398903795
replicate_7,pos7,17,26.25,244.0754716981132,82.74587568715114
replicate_7,pos7,18,27.75,230.71904761904761,69.38945160808554
replicate_7,pos7,19,29.25,221.19642857142856,59.86683256046649
replicate_7,pos7,20,30.75,210.7,49.370403989037925
replicate_7,pos7,21,32.25,203.1052631578947,41.77566714693265
replicate_7,pos7,22,33.75,202.3448275862069,41.015231575244826
replicate_7,pos7,23,35.25,205.27586206896552,43.94626605800346
replicate_7,pos7,24,36.75,203.81736166800323,42.48776565704115
replicate_7,pos7,25,38.25,191.1494252873563,29.819829276394245
replicate_7,pos7,26,39.75,196.36363636363637,35.03404035267431
replicate_7,pos7,27,41.25,194.68333333333337,33.3537373223713
replicate_7,pos7,28,42.75,193.8961038961039,32.566507885141846
replicate_7,pos7,29,44.25,192.65217391304347,31.322577902081406
replicate_7,pos7,30,45.75,188.32061317677756,26.991017165815506
replicate_7,pos7,31,47.25,185.94202898550725,24.612432974545186
replicate_7,pos7,32,48.75,185.82565789473682,24.49606188377477
replicate_7,pos7,33,50.25,185.3890909090909,24.059494898128847
replicate_7,pos7,34,51.75,180.4431818181818,19.11358580721975
